Processes,Size,Latency
130,128,47.23
130,256,48.69
130,512,47.55
130,1024,51.31
130,2048,81.51
130,4096,106.71
130,8192,302.55
130,16384,240.76
130,32768,444.44
130,65536,936.98
130,131072,2048.47
130,262144,4221.69
130,524288,8233.4
130,1048576,15617.58
132,2,20.9
132,4,21.11
132,8,20.98
132,16,21.84
132,32,21.45
132,64,21.29
132,128,47.98
132,256,49.44
132,512,48.79
132,1024,53.41
132,2048,145.03
132,4096,157.13
132,8192,176.37
132,16384,232.72
132,32768,444.21
132,65536,934.34
132,131072,1985.55
132,262144,4050.9
132,524288,8259.37
132,1048576,15187.34
134,2,20.82
134,4,21.16
134,8,21.31
134,16,21.62
134,32,21.81
134,64,21.91
134,128,50.24
134,256,51.41
134,512,50.4
134,1024,53.15
134,2048,85.8
134,4096,111.75
134,8192,186.34
134,16384,243.74
134,32768,462.19
134,65536,885.31
134,131072,1940.67
134,262144,3379.88
134,524288,6323.04
134,1048576,12215.64
136,2,20.19
136,4,20.36
136,8,20.29
136,16,20.78
136,32,20.85
136,64,21.1
136,128,49.5
136,256,50.37
136,512,49.59
136,1024,53.33
136,2048,83.81
136,4096,237.73
136,8192,169.48
136,16384,236.94
136,32768,427.15
136,65536,851.24
136,131072,1789.87
136,262144,3790.95
136,524288,7223.81
136,1048576,12634.61
138,2,21.62
138,4,21.96
138,8,22.77
138,16,22.39
138,32,21.99
138,64,22.63
138,128,51.4
138,256,52.27
138,512,51.59
138,1024,54.98
138,2048,92.0
138,4096,113.24
138,8192,183.24
138,16384,243.86
138,32768,434.55
138,65536,899.53
138,131072,1918.42
138,262144,3795.75
138,524288,6997.86
138,1048576,12690.65
140,2,22.46
140,4,22.67
140,8,22.74
140,16,23.33
140,32,23.26
140,64,23.39
140,128,52.36
140,256,52.61
140,512,52.21
140,1024,55.66
140,2048,664.81
140,4096,115.44
140,8192,185.79
140,16384,241.0
140,32768,439.67
140,65536,920.63
140,131072,1923.18
140,262144,3734.48
140,524288,7694.32
140,1048576,14091.91
142,2,22.34
142,4,22.2
142,8,23.05
142,16,22.9
142,32,23.11
142,64,23.28
142,128,52.48
142,256,53.35
142,512,52.76
142,1024,55.89
142,2048,88.81
142,4096,157.62
142,8192,184.45
142,16384,231.61
142,32768,418.31
142,65536,878.83
142,131072,1889.74
142,262144,3588.72
142,524288,7650.87
142,1048576,13414.95
144,2,22.67
144,4,22.6
144,8,22.98
144,16,23.27
144,32,23.5
144,64,23.48
144,128,54.2
144,256,54.88
144,512,53.99
144,1024,57.98
144,2048,92.32
144,4096,118.46
144,8192,190.95
144,16384,240.88
144,32768,454.45
144,65536,880.69
144,131072,1735.81
144,262144,3660.76
144,524288,7320.66
144,1048576,13592.07
146,2,22.08
146,4,22.35
146,8,22.24
146,16,22.49
146,32,23.01
146,64,22.87
146,128,53.37
146,256,54.23
146,512,53.48
146,1024,56.79
146,2048,90.6
146,4096,116.81
146,8192,174.7
146,16384,233.15
146,32768,412.25
146,65536,903.56
146,131072,1782.37
146,262144,3616.54
146,524288,5970.87
