Processes,Size,Latency
144,8,7.23
144,16,6.98
144,32,7.37
144,64,7.19
144,128,7.94
144,256,8.56
144,512,8.52
144,1024,8.76
144,2048,11.58
144,4096,18.28
144,8192,36.73
144,16384,101.64
144,32768,249.47
144,65536,580.07
144,131072,1279.24
144,262144,3881.72
144,524288,7076.1
144,1048576,13724.16
146,2,6.66
146,4,6.54
146,8,6.7
146,16,6.66
146,32,7.02
146,64,6.98
146,128,8.16
146,256,8.44
146,512,8.83
146,1024,8.95
146,2048,11.6
146,4096,18.85
146,8192,36.66
146,16384,103.48
146,32768,250.54
146,65536,575.92
146,131072,1269.18
146,262144,3789.71
146,524288,7166.69
146,1048576,13972.12
148,2,6.12
148,4,6.2
148,8,8.06
148,16,6.16
148,32,6.88
148,64,6.81
148,128,7.95
148,256,8.35
148,512,8.49
148,1024,9.04
148,2048,11.36
148,4096,17.75
148,8192,36.01
148,16384,96.81
148,32768,249.5
148,65536,564.58
148,131072,1241.24
148,262144,3881.01
148,524288,7255.3
148,1048576,14204.58
150,2,5.81
150,4,5.73
150,8,5.79
150,16,5.87
150,32,6.5
150,64,6.78
150,128,8.07
150,256,8.35
150,512,8.47
150,1024,8.9
150,2048,11.34
150,4096,18.1
150,8192,35.44
150,16384,100.31
150,32768,240.73
150,65536,566.53
150,131072,1220.27
150,262144,3965.25
150,524288,7338.72
150,1048576,14328.43
152,2,5.44
152,4,5.43
152,8,6.76
152,16,5.44
152,32,6.43
152,64,6.49
152,128,7.99
152,256,8.46
152,512,8.66
152,1024,8.88
152,2048,10.97
152,4096,17.73
152,8192,35.07
152,16384,96.33
152,32768,242.67
152,65536,547.62
152,131072,1202.36
152,262144,3949.92
152,524288,7576.36
152,1048576,14554.62
154,2,5.19
154,4,5.11
154,8,6.1
154,16,5.15
154,32,6.0
154,64,6.4
154,128,7.88
154,256,8.23
154,512,8.39
154,1024,8.7
154,2048,10.85
154,4096,17.27
154,8192,34.71
154,16384,93.25
154,32768,236.36
154,65536,548.91
154,131072,1187.98
154,262144,3999.14
154,524288,7554.28
154,1048576,14768.28
156,2,4.86
156,4,4.91
156,8,5.04
156,16,4.94
156,32,5.86
156,64,6.19
156,128,7.72
