Processes,Size,Latency
132,65536,118.37
132,131072,232.52
132,262144,2444.64
132,524288,4958.01
132,1048576,9478.85
134,2,2.41
134,4,2.45
134,8,2.5
134,16,2.61
134,32,2.5
134,64,2.52
134,128,2.71
134,256,2.83
134,512,2.99
134,1024,3.32
134,2048,3.29
134,4096,5.85
134,8192,11.23
134,16384,28.08
134,32768,57.18
134,65536,119.38
134,131072,238.84
134,262144,2491.3
134,524288,5038.28
134,1048576,9561.13
136,2,2.5
136,4,2.51
136,8,2.62
136,16,2.74
136,32,2.54
136,64,2.75
136,128,2.63
136,256,2.94
136,512,2.97
136,1024,3.29
136,2048,3.32
136,4096,5.93
136,8192,11.3
136,16384,27.49
136,32768,59.84
136,65536,122.13
136,131072,235.81
136,262144,2567.8
136,524288,5200.53
136,1048576,9768.2
138,2,2.6
138,4,2.6
138,8,3.38
138,16,2.63
138,32,2.61
138,64,2.57
138,128,2.81
138,256,2.87
138,512,2.98
138,1024,3.34
138,2048,3.41
138,4096,6.41
138,8192,11.95
138,16384,28.66
138,32768,61.55
138,65536,126.62
138,131072,245.04
138,262144,2628.77
138,524288,5205.72
138,1048576,9898.8
140,2,2.51
140,4,2.49
140,8,2.58
140,16,3.06
140,32,2.64
140,64,2.7
140,128,2.75
140,256,2.99
140,512,3.09
140,1024,3.57
140,2048,3.48
140,4096,6.65
140,8192,12.28
140,16384,29.66
140,32768,62.17
140,65536,126.44
140,131072,244.67
140,262144,2628.73
140,524288,5240.6
140,1048576,9987.91
142,2,2.59
142,4,2.6
142,8,2.61
142,16,2.67
142,32,2.79
142,64,2.59
142,128,2.68
142,256,2.86
142,512,3.02
142,1024,3.29
142,2048,3.55
142,4096,6.9
142,8192,12.6
142,16384,29.61
142,32768,62.38
142,65536,128.79
142,131072,248.57
142,262144,2680.32
142,524288,5307.15
142,1048576,10113.89
144,2,2.36
144,4,2.41
144,8,3.2
144,16,2.42
144,32,2.73
144,64,2.39
144,128,2.64
144,256,2.91
144,512,3.18
144,1024,3.6
144,2048,3.37
144,4096,6.54
144,8192,12.08
144,16384,27.63
144,32768,59.71
144,65536,126.89
144,131072,248.35
144,262144,2740.16
144,524288,5411.39
144,1048576,10270.68
146,2,2.48
146,4,2.53
146,8,2.55
146,16,2.65
146,32,2.53
146,64,2.57
146,128,2.65
146,256,2.93
146,512,2.96
146,1024,3.24
146,2048,3.43
146,4096,6.23
146,8192,11.83
146,16384,28.54
146,32768,60.64
146,65536,133.56
146,131072,247.88
146,262144,2752.64
146,524288,5423.87
146,1048576,10321.7
148,2,3.23
148,4,2.61
148,8,2.59
148,16,2.43
148,32,2.72
148,64,2.47
148,128,2.81
148,256,2.95
148,512,2.83
148,1024,3.15
148,2048,3.43
148,4096,6.36
148,8192,12.12
148,16384,29.62
148,32768,61.88
148,65536,130.49
148,131072,245.41
148,262144,2799.67
148,524288,5495.73
148,1048576,10482.19
150,2,2.61
150,4,3.11
150,8,2.77
150,16,2.6
150,32,2.68
150,64,2.56
150,128,2.69
150,256,2.97
150,512,3.08
150,1024,3.46
150,2048,3.49
150,4096,6.62
150,8192,12.31
150,16384,30.34
150,32768,64.72
150,65536,134.19
150,131072,248.74
150,262144,2866.22
150,524288,5573.67
150,1048576,10709.28
152,2,2.69
152,4,2.66
152,8,3.29
152,16,2.94
152,32,2.71
152,64,2.68
152,128,2.78
152,256,2.89
152,512,3.06
152,1024,3.31
152,2048,3.62
152,4096,6.99
152,8192,13.08
152,16384,30.02
152,32768,65.57
152,65536,134.24
152,131072,256.02
152,262144,2897.42
152,524288,5637.88
152,1048576,10736.44
154,2,2.73
154,4,3.38
154,8,2.72
154,16,2.88
154,32,2.73
154,64,2.65
154,128,2.85
154,256,3.04
154,512,3.06
154,1024,3.38
154,2048,3.77
154,4096,7.15
154,8192,14.24
154,16384,31.7
154,32768,65.81
154,65536,134.62
154,131072,256.43
154,262144,2948.89
154,524288,5732.2
154,1048576,10916.45
156,2,2.84
156,4,3.05
156,8,2.7
156,16,2.69
156,32,2.64
156,64,2.66
156,128,2.72
156,256,3.13
156,512,3.22
156,1024,3.72
156,2048,3.7
156,4096,7.07
156,8192,12.92
156,16384,30.31
156,32768,64.58
156,65536,134.93
156,131072,260.13
156,262144,3015.22
156,524288,5824.86
156,1048576,11083.02
158,2,2.97
158,4,2.66
158,8,2.81
158,16,2.7
158,32,2.6
158,64,2.52
158,128,2.8
158,256,2.94
158,512,3.04
158,1024,3.44
158,2048,3.69
158,4096,7.01
158,8192,13.09
158,16384,30.19
158,32768,65.41
158,65536,134.23
158,131072,254.71
158,262144,3049.51
158,524288,5914.74
158,1048576,11182.09
160,2,2.72
160,4,3.59
160,8,2.77
160,16,2.91
160,32,2.75
160,64,2.83
160,128,2.96
160,256,3.23
160,512,3.42
160,1024,3.65
160,2048,3.84
160,4096,7.21
160,8192,13.13
160,16384,30.04
160,32768,65.63
160,65536,140.99
160,131072,261.48
160,262144,3078.42
160,524288,5913.45
